pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
EU	RU	15	2850001	2900000	0.0176470996774368	61
EU	RU	15	2900001	2950000	0.0008903348979945	67
EU	RU	15	2950001	3000000	5.940910128920775e-05	72
EU	RU	15	3000001	3050000	-0.0026230670495743	70
EU	RU	15	3050001	3100000	-0.0046299279452431	78
EU	RU	15	3100001	3150000	0.0027991677359072	66
EU	RU	15	3150001	3200000	-0.0043006517712802	85
EU	RU	15	3200001	3250000	0.0014488477680739	84
EU	RU	15	3250001	3300000	-0.0034146494103572	101
EU	RU	15	3300001	3350000	0.0078068933501875	111
EU	RU	15	3350001	3400000	0.0037367509252218	105
EU	RU	15	3400001	3450000	0.0078945416974722	123
EU	RU	15	3450001	3500000	-0.0016143193486755	104
EU	RU	15	3500001	3550000	0.0113728721959509	85
EU	RU	15	3550001	3600000	0.0010349007212924	82
EU	RU	15	3600001	3650000	0.0030814762077289	93
EU	RU	15	3650001	3700000	0.0053912748707257	114
EU	RU	15	3700001	3750000	-0.0018509433752203	130
EU	RU	15	3750001	3800000	-0.0058806205183188	104
EU	RU	15	3800001	3850000	-0.002691820415494	147
EU	RU	15	3850001	3900000	0.0009772980833108	80
EU	RU	15	3900001	3950000	-0.0006167714566045	37
EU	RU	15	3950001	4000000	0.011814129322515	104
EU	RU	15	4000001	4050000	0.0088352403095626	91
EU	RU	15	4050001	4100000	-0.003844345512945	108
EU	RU	15	4100001	4150000	-0.001301370007341	110
EU	RU	15	4150001	4200000	0.0011823277365769	148
EU	RU	15	4200001	4250000	0.0080090544533499	113
EU	RU	15	4250001	4300000	0.0189815054058599	92
EU	RU	15	4300001	4350000	-0.007537609377676	85
EU	RU	15	4350001	4400000	-0.0071576139697509	104
EU	RU	15	4400001	4450000	0.0087720111864058	93
EU	RU	15	4450001	4500000	0.0025389713645014	88
EU	RU	15	4500001	4550000	-0.0031016039507746	100
EU	RU	15	4550001	4600000	-0.0008781498181155	96
EU	RU	15	4600001	4650000	0.0109274548432928	123
EU	RU	15	4650001	4700000	-0.0061103655221026	112
EU	RU	15	4700001	4750000	0.0105251701818642	103
EU	RU	15	4750001	4800000	-0.0071644762799137	81
EU	RU	15	4800001	4850000	0.0051679639613782	103
EU	RU	15	4850001	4900000	-0.0067243066120854	106
EU	RU	15	4900001	4950000	-0.0086761957447509	115
EU	RU	15	4950001	5000000	-0.0058487268157173	69
EU	RU	15	5000001	5050000	-0.0096312650703953	80
EU	RU	15	5050001	5100000	-0.0003483184613279	85
EU	RU	15	5100001	5150000	-0.0031826553220759	76
EU	RU	15	5150001	5200000	-0.003436156903394	73
EU	RU	15	5200001	5250000	0.005394413148715	68
EU	RU	15	5250001	5300000	-0.0091599497441376	76
EU	RU	15	5300001	5350000	-0.0051430092289231	79
EU	RU	15	5350001	5400000	0.0086104035089029	74
EU	RU	15	5400001	5450000	-0.0005203795047429	82
EU	RU	15	5450001	5500000	0.0099315163446913	74
EU	RU	15	5500001	5550000	0.0182693845680795	74
EU	RU	15	5550001	5600000	-0.002284339045987	69
EU	RU	15	5600001	5650000	-0.0005506676847781	65
EU	RU	15	5650001	5700000	-0.0032964333095754	102
EU	RU	15	5700001	5750000	-0.0018951695311905	94
EU	RU	15	5750001	5800000	-0.0021215095344556	54
EU	RU	15	5800001	5850000	0.0055763891920841	84
EU	RU	15	5850001	5900000	-0.0032839490373865	91
EU	RU	15	5900001	5950000	0.0070559986842246	112
EU	RU	15	5950001	6000000	-0.0021885884320062	90
EU	RU	15	6000001	6050000	-0.0063145145542924	106
EU	RU	15	6050001	6100000	0.0042408561330154	93
EU	RU	15	6100001	6150000	0.0071774288026887	64
EU	RU	15	6150001	6200000	0.0064963196142852	77
EU	RU	15	6200001	6250000	0.0026288360372829	103
EU	RU	15	6250001	6300000	-0.0146565061438429	113
EU	RU	15	6300001	6350000	0.0021192893515265	69
EU	RU	15	6350001	6400000	-0.0131477683193755	86
EU	RU	15	6400001	6450000	0.003736848610829	90
EU	RU	15	6450001	6500000	0.0070456618114532	91
EU	RU	15	6500001	6550000	-0.0072318399646164	71
EU	RU	15	6550001	6600000	0.0193706614884385	67
EU	RU	15	6600001	6650000	0.0053550075005896	55
EU	RU	15	6650001	6700000	0.0069083243399235	58
EU	RU	15	6700001	6750000	-0.0127183751386274	54
EU	RU	15	6750001	6800000	0.0036616265487223	62
EU	RU	15	6800001	6850000	-0.0007313337381324	73
EU	RU	15	6850001	6900000	-0.0089447107365971	82
EU	RU	15	6900001	6950000	-0.00274432006568	69
EU	RU	15	6950001	7000000	-0.0072469683894033	64
EU	RU	15	7000001	7050000	-0.001318997277917	58
EU	RU	15	7050001	7100000	0.0008025958716968	55
EU	RU	15	7100001	7150000	-0.0019502388316584	54
EU	RU	15	7150001	7200000	0.0272983472642919	48
EU	RU	15	7200001	7250000	-0.0106078908635071	49
EU	RU	15	7250001	7300000	-0.0122589325719435	60
EU	RU	15	7300001	7350000	-0.0071929553147312	68
EU	RU	15	7350001	7400000	0.0041833612260789	87
EU	RU	15	7400001	7450000	0.0007021041280947	61
EU	RU	15	7450001	7500000	-0.0066810462520519	57
EU	RU	15	7500001	7550000	-0.0103944024461326	42
EU	RU	15	7550001	7600000	-0.0029576959613404	66
EU	RU	15	7600001	7650000	0.0002227077330945	51
EU	RU	15	7650001	7700000	-0.0020819402655902	63
EU	RU	15	7700001	7750000	-0.0066546742144026	63
EU	RU	15	7750001	7800000	-0.0116989091876347	93
EU	RU	15	7800001	7850000	-0.0042765750296888	89
EU	RU	15	7850001	7900000	0.0055173752024619	73
EU	RU	15	7900001	7950000	0.004367559074443	86
EU	RU	15	7950001	8000000	0.0066843598076062	60
EU	RU	15	8000001	8050000	0.0024953978538611	70
EU	RU	15	8050001	8100000	-0.0042052549837648	60
EU	RU	15	8100001	8150000	0.0018529330488005	43
EU	RU	15	8150001	8200000	-0.0142768101132556	61
EU	RU	15	8200001	8250000	-0.0068907641277837	71
EU	RU	15	8250001	8300000	0.0039732762934858	49
EU	RU	15	8300001	8350000	0.014325970570298	52
EU	RU	15	8350001	8400000	-0.0170093956651143	46
EU	RU	15	8400001	8450000	0.0050485382852498	84
EU	RU	15	8450001	8500000	0.003240482346725	69
EU	RU	15	8500001	8550000	0.0016427299413141	51
EU	RU	15	8550001	8600000	-0.0093281136398317	64
EU	RU	15	8600001	8650000	-0.002041348765088	78
EU	RU	15	8650001	8700000	0.0344236080746553	30
EU	RU	15	8700001	8750000	0.0054350643611215	54
EU	RU	15	8750001	8800000	-0.0168900808350025	47
EU	RU	15	8800001	8850000	0.0141319835419714	65
EU	RU	15	8850001	8900000	0.0165452149858982	69
EU	RU	15	8900001	8950000	0.0136152917200791	69
EU	RU	15	8950001	9000000	0.0187764058886866	47
EU	RU	15	9000001	9050000	0.0032197750571773	25
EU	RU	15	9050001	9100000	0.0240030067346792	41
EU	RU	15	9100001	9150000	-0.0085261856075858	42
EU	RU	15	9150001	9200000	0.006547076793082	40
EU	RU	15	9200001	9250000	0.0238069413651377	34
EU	RU	15	9250001	9300000	-0.0082930095481698	42
EU	RU	15	9300001	9350000	0.0180069499649138	56
EU	RU	15	9350001	9400000	0.0055928237277973	51
EU	RU	15	9400001	9450000	-0.00137897477428	107
EU	RU	15	9450001	9500000	-0.0046450267949694	66
EU	RU	15	9500001	9550000	0.0093055283333155	83
EU	RU	15	9550001	9600000	0.0050933618587663	106
EU	RU	15	9600001	9650000	0.0037859118557174	128
EU	RU	15	9650001	9700000	-0.0121093476050439	103
EU	RU	15	9700001	9750000	-0.0103732718357334	104
EU	RU	15	9750001	9800000	0.0039311183192157	96
EU	RU	15	9800001	9850000	0.0127454881007817	90
EU	RU	15	9850001	9900000	0.0069564785820597	84
EU	RU	15	9900001	9950000	-0.0060225201710055	107
EU	RU	15	9950001	10000000	0.0060764139966947	95
EU	RU	15	10000001	10050000	0.0112115655630957	124
EU	RU	15	10050001	10100000	0.0172621252443142	85
EU	RU	15	10100001	10150000	-0.0049942287530511	79
EU	RU	15	10150001	10200000	0.0011405385581214	91
EU	RU	15	10200001	10250000	-0.0022305783970634	78
EU	RU	15	10250001	10300000	-0.010517491551641	72
EU	RU	15	10300001	10350000	-0.006851867640063	95
EU	RU	15	10350001	10400000	-0.00507537754737	57
EU	RU	15	10400001	10450000	0.0138360381635236	64
EU	RU	15	10450001	10500000	0.0042889455133856	48
EU	RU	15	10500001	10550000	-0.0029765664453848	64
EU	RU	15	10550001	10600000	-0.0049527265989966	58
EU	RU	15	10600001	10650000	0.0181389088770316	51
EU	RU	15	10650001	10700000	0.01871701910681	91
EU	RU	15	10700001	10750000	0.0069872845799523	109
EU	RU	15	10750001	10800000	0.0209067133789774	67
EU	RU	15	10800001	10850000	0.0224530567155858	50
EU	RU	15	10850001	10900000	0.0128145089523169	83
EU	RU	15	10900001	10950000	0.0163117704189078	71
EU	RU	15	10950001	11000000	-0.0013092524200965	109
EU	RU	15	11000001	11050000	0.0132967940166792	89
EU	RU	15	11050001	11100000	0.0111752241592703	96
EU	RU	15	11100001	11150000	0.0037193929405626	39
EU	RU	15	11150001	11200000	-0.0027611426543751	78
EU	RU	15	11200001	11250000	0.00703472811842	83
EU	RU	15	11250001	11300000	0.0173748958895155	62
EU	RU	15	11300001	11350000	0.0036147198880249	71
EU	RU	15	11350001	11400000	0.0101791611740351	67
EU	RU	15	11400001	11450000	0.0036225461235485	56
EU	RU	15	11450001	11500000	-0.0071683999173181	88
EU	RU	15	11500001	11550000	0.0087481581646048	97
EU	RU	15	11550001	11600000	0.00874017360986	111
EU	RU	15	11600001	11650000	0.0036387472047093	78
EU	RU	15	11650001	11700000	-0.0001795631476906	91
EU	RU	15	11700001	11750000	0.002692076463422	99
EU	RU	15	11750001	11800000	-0.00057163189368	94
EU	RU	15	11800001	11850000	-0.010493082937605	90
EU	RU	15	11850001	11900000	0.0050677828332993	101
EU	RU	15	11900001	11950000	0.007429934459893	91
EU	RU	15	11950001	12000000	-0.0001088316799952	91
EU	RU	15	12000001	12050000	-0.0091999555833453	97
EU	RU	15	12050001	12100000	-0.0069137763254148	98
EU	RU	15	12100001	12150000	0.0012038487193553	100
EU	RU	15	12150001	12200000	0.0047530235097728	95
EU	RU	15	12200001	12250000	0.0123315488644441	84
EU	RU	15	12300001	12350000	0.0009667190276005	33
EU	RU	15	12350001	12400000	-0.0072515566113297	92
EU	RU	15	12400001	12450000	-0.000856688522379	78
EU	RU	15	12450001	12500000	0.0064301042191673	105
EU	RU	15	12500001	12550000	0.0013394758811773	92
EU	RU	15	12550001	12600000	0.0159285206052881	73
EU	RU	15	12600001	12650000	-0.0021927993561514	70
EU	RU	15	12650001	12700000	-0.001189789506636	79
EU	RU	15	12700001	12750000	-0.0045198926876018	77
EU	RU	15	12750001	12800000	-0.0011630776609198	110
EU	RU	15	12800001	12850000	0.0080218682269914	146
EU	RU	15	12850001	12900000	0.0007635706491084	144
EU	RU	15	12900001	12950000	0.0028437892447283	32
EU	RU	15	12950001	13000000	0.0122105450307529	72
EU	RU	15	13000001	13050000	-0.0115259182045417	103
EU	RU	15	13050001	13100000	-0.0029895656997452	32
EU	RU	15	13100001	13150000	0.005587998453279	115
EU	RU	15	13150001	13200000	-0.0052212666052144	97
EU	RU	15	13200001	13250000	0.0190886424475737	110
EU	RU	15	13250001	13300000	0.0185191338617064	103
EU	RU	15	13300001	13350000	-0.008643663784602	81
EU	RU	15	13350001	13400000	0.003820107656587	117
EU	RU	15	13400001	13450000	0.0156199965707579	90
EU	RU	15	13450001	13500000	-0.0051451859731974	83
EU	RU	15	13500001	13550000	-0.0102477514395183	64
EU	RU	15	13550001	13600000	0.0172451730071679	70
EU	RU	15	13600001	13650000	0.0084048928831837	63
EU	RU	15	13650001	13700000	-0.0020931902969812	72
EU	RU	15	13700001	13750000	0.0104259436633234	53
EU	RU	15	13750001	13800000	0.022156473717708	62
EU	RU	15	13800001	13850000	-0.0006059026436621	54
EU	RU	15	13850001	13900000	-0.0060994529786863	51
EU	RU	15	13900001	13950000	-0.0008879085242871	29
EU	RU	15	13950001	14000000	0.0042579676175146	21
EU	RU	17	1	50000	-0.0186115642092425	3
EU	RU	17	50001	100000	-0.0133686016585644	1
EU	RU	17	100001	150000	0.0446257003538973	2
EU	RU	17	150001	200000	-0.0389291996388594	1
EU	RU	17	200001	250000	0.0051944760816383	9
EU	RU	17	250001	300000	0.0344123407679994	14
EU	RU	17	300001	350000	-0.0072935327015622	16
EU	RU	17	350001	400000	-0.0116591470953484	25
EU	RU	17	400001	450000	-0.0033640717206779	14
EU	RU	17	450001	500000	0.00198465920226	46
EU	RU	17	500001	550000	-0.0128110335102216	59
EU	RU	17	550001	600000	0.0139017603542403	47
EU	RU	17	600001	650000	-0.0056821949623304	11
EU	RU	17	650001	700000	-0.0034456126177545	23
EU	RU	17	700001	750000	-0.0141798254422413	30
EU	RU	17	750001	800000	0.0158381821811014	44
EU	RU	17	800001	850000	0.0282184659016367	19
EU	RU	17	850001	900000	0.0232273322462434	30
EU	RU	17	900001	950000	-0.0002790162100772	39
EU	RU	17	950001	1000000	0.0032678460496611	67
EU	RU	17	1000001	1050000	0.0027506625654419	75
EU	RU	17	1050001	1100000	-0.0052106904956054	38
EU	RU	17	1100001	1150000	0.0160736189436921	24
EU	RU	17	1150001	1200000	-0.0064227646974617	44
EU	RU	17	1200001	1250000	-0.0118507659027914	23
EU	RU	17	1250001	1300000	-0.0115733553891597	35
EU	RU	17	1300001	1350000	0.0086127244186893	23
EU	RU	17	1350001	1400000	-0.0245816788322152	25
EU	RU	17	1400001	1450000	0.0048005119386377	37
EU	RU	17	1450001	1500000	-0.0006814495871554	30
EU	RU	17	1500001	1550000	0.0086236555419736	46
EU	RU	17	1550001	1600000	0.0181093885973577	53
EU	RU	17	1600001	1650000	-0.0041257395896248	74
EU	RU	17	1650001	1700000	-0.0039020066153609	89
EU	RU	17	1700001	1750000	-0.0100251209500453	53
EU	RU	17	1750001	1800000	-0.0030747848810523	47
EU	RU	17	1800001	1850000	0.0095636170738608	54
EU	RU	17	1850001	1900000	-0.0017714164071287	51
EU	RU	17	1900001	1950000	-0.0034779474531898	52
EU	RU	17	1950001	2000000	-0.0015982424237746	58
EU	RU	17	2000001	2050000	-3.937711404458883e-05	83
EU	RU	17	2050001	2100000	0.0005651399126921	92
EU	RU	17	2100001	2150000	0.0135907313619843	106
EU	RU	17	2150001	2200000	-0.0003599324166711	118
EU	RU	17	2200001	2250000	0.0024768475491528	86
EU	RU	17	2250001	2300000	0.0068961447229801	112
EU	RU	17	2300001	2350000	0.0129339591970571	90
EU	RU	17	2350001	2400000	-0.0052338894400239	99
EU	RU	17	2400001	2450000	0.0074967503625594	90
EU	RU	17	2450001	2500000	0.0011312714705765	100
EU	RU	17	2500001	2550000	-0.0038075649538011	132
EU	RU	17	2550001	2600000	-0.0036958399893856	95
EU	RU	17	2600001	2650000	0.0084346693211514	101
EU	RU	17	2650001	2700000	-0.0130390618261717	71
EU	RU	17	2700001	2750000	-0.0008145448975914	122
EU	RU	17	2750001	2800000	0.0005534477183652	90
EU	RU	17	2800001	2850000	0.00091294071712	107
EU	RU	17	2850001	2900000	-0.0011591925671123	163
EU	RU	17	2900001	2950000	0.0056942974218933	47
EU	RU	17	2950001	3000000	-0.0045017508746558	95
EU	RU	17	3000001	3050000	-0.0061659830068557	153
EU	RU	17	3050001	3100000	0.0002920573935174	127
EU	RU	17	3100001	3150000	0.0062993292844102	131
EU	RU	17	3150001	3200000	0.0024818565775806	124
EU	RU	17	3200001	3250000	0.0029455973112637	116
EU	RU	17	3250001	3300000	-0.0003125200038348	93
EU	RU	17	3300001	3350000	-0.008946846643533	90
EU	RU	17	3350001	3400000	0.0040893659408465	93
EU	RU	17	3400001	3450000	0.0178115662013798	77
EU	RU	17	3450001	3500000	0.0015216689426799	131
EU	RU	17	3500001	3550000	-0.0036901131147039	150
EU	RU	17	3550001	3600000	0.0077903865203085	127
EU	RU	17	3600001	3650000	-0.0023512575806396	116
EU	RU	17	3650001	3700000	0.0061236247235697	117
EU	RU	17	3700001	3750000	0.00340608519444	112
EU	RU	17	3750001	3800000	0.0005510213676367	88
EU	RU	17	3800001	3850000	-0.0053427111160253	122
EU	RU	17	3850001	3900000	-0.0036022120654468	93
EU	RU	17	3900001	3950000	-0.0017004098228911	82
EU	RU	17	3950001	4000000	-0.0006508231817183	61
EU	RU	17	4000001	4050000	-0.0082404511438305	97
EU	RU	17	4050001	4100000	0.0051099657100125	86
EU	RU	17	4100001	4150000	0.0108306163783089	97
EU	RU	17	4150001	4200000	0.0012206285525438	87
EU	RU	17	4200001	4250000	0.0049361942492967	82
EU	RU	17	4250001	4300000	-0.0034122088775621	92
EU	RU	17	4300001	4350000	0.0023951734130465	91
EU	RU	17	4350001	4400000	0.0164393496102662	134
EU	RU	17	4400001	4450000	0.0004917189460326	103
EU	RU	17	4450001	4500000	-0.0011347976328949	92
EU	RU	17	4500001	4550000	0.0061022300751148	64
EU	RU	17	4550001	4600000	0.0011677453445743	87
EU	RU	17	4600001	4650000	0.0015245213642062	93
EU	RU	17	4650001	4700000	-0.0073851747030381	88
EU	RU	17	4700001	4750000	0.0026500571786331	92
EU	RU	17	4750001	4800000	0.028091044091888	70
EU	RU	17	4800001	4850000	-0.0047161545581519	85
EU	RU	17	4850001	4900000	0.0153016660421729	97
EU	RU	17	4900001	4950000	-0.001283214751898	132
EU	RU	17	4950001	5000000	0.0013915837507399	87
EU	RU	17	5000001	5050000	-0.0003054695093786	100
EU	RU	17	5050001	5100000	-0.0080105601791612	113
EU	RU	17	5100001	5150000	0.0157557434198428	102
EU	RU	17	5150001	5200000	-0.0187047197745975	92
EU	RU	17	5200001	5250000	0.0045691614938514	91
EU	RU	17	5250001	5300000	-0.0018369614388588	77
EU	RU	17	5300001	5350000	-0.0088266963185549	65
EU	RU	17	5350001	5400000	0.0055323758139301	77
EU	RU	17	5400001	5450000	0.0050388838603497	88
EU	RU	17	5450001	5500000	-0.0068631778630432	100
EU	RU	17	5500001	5550000	0.0107427073377031	60
EU	RU	17	5550001	5600000	0.002341159002333	61
EU	RU	17	5600001	5650000	0.0146629887970656	79
EU	RU	17	5650001	5700000	-0.0092106211955872	95
EU	RU	17	5700001	5750000	0.0104982526635427	65
EU	RU	17	5750001	5800000	-0.0071322470798514	71
EU	RU	17	5800001	5850000	-0.0001868663357118	63
EU	RU	17	5850001	5900000	0.0002708211719404	68
EU	RU	17	5900001	5950000	0.0027023690123115	82
EU	RU	17	5950001	6000000	0.0013220710013613	63
EU	RU	17	6000001	6050000	-0.0044664336846699	90
EU	RU	17	6050001	6100000	-0.0031242378409838	98
EU	RU	17	6100001	6150000	0.0135572362121274	64
EU	RU	17	6150001	6200000	0.0210020054702346	103
EU	RU	17	6200001	6250000	-0.0002151200933885	137
EU	RU	17	6250001	6300000	0.0112832716565074	82
EU	RU	17	6300001	6350000	0.0050387433742118	86
EU	RU	17	6350001	6400000	0.0055650041635396	101
EU	RU	17	6400001	6450000	-0.004781737212039	107
EU	RU	17	6450001	6500000	-9.69483149905088e-05	120
EU	RU	17	6500001	6550000	0.0037467716670536	119
EU	RU	17	6550001	6600000	0.0108663617185429	99
EU	RU	17	6600001	6650000	0.0082087038193361	98
EU	RU	17	6650001	6700000	-0.00011941958774	104
EU	RU	17	6700001	6750000	-0.0063432051264164	122
EU	RU	17	6750001	6800000	-0.0003459248624283	102
EU	RU	17	6800001	6850000	0.0007308586228448	100
EU	RU	17	6850001	6900000	0.0128946429370451	87
EU	RU	17	6900001	6950000	0.0047163404900278	103
EU	RU	17	6950001	7000000	0.0162197299864359	95
EU	RU	17	7000001	7050000	-0.0160071344652127	107
EU	RU	17	7050001	7100000	-0.0046480839801514	118
EU	RU	17	7100001	7150000	-0.0054914028197004	127
EU	RU	17	7150001	7200000	-0.005243240464209	119
EU	RU	17	7200001	7250000	0.0104571707445267	114
EU	RU	17	7250001	7300000	0.0062590334541576	101
EU	RU	17	7300001	7350000	-0.0011620081209546	122
EU	RU	17	7350001	7400000	-0.006463147904912	112
EU	RU	17	7400001	7450000	0.0058712505388079	113
EU	RU	17	7450001	7500000	-0.0006774606371423	101
EU	RU	17	7500001	7550000	-0.0048948608443202	113
EU	RU	17	7550001	7600000	-0.0006496736967142	126
EU	RU	17	7600001	7650000	-0.0224294202019056	94
EU	RU	17	7650001	7700000	-0.0080363375341728	95
EU	RU	17	7700001	7750000	-0.0042133277613563	81
EU	RU	17	7750001	7800000	-0.014538656335471	69
EU	RU	17	7800001	7850000	0.0020366579413851	68
EU	RU	17	7850001	7900000	-0.0158468403776436	69
EU	RU	17	7900001	7950000	0.0023238361134759	74
EU	RU	17	7950001	8000000	0.0036859555345528	68
EU	RU	17	8000001	8050000	0.0039717654145469	80
EU	RU	17	8050001	8100000	0.0013439811228215	106
EU	RU	17	8100001	8150000	0.0044533718782861	140
EU	RU	17	8150001	8200000	0.0058220427751286	135
EU	RU	17	8200001	8250000	0.0076526868950799	133
EU	RU	17	8250001	8300000	0.0082206980810072	137
EU	RU	17	8300001	8350000	-0.0068790913338066	115
EU	RU	17	8350001	8400000	-0.0003129045731822	121
EU	RU	17	8400001	8450000	0.0007369644865671	109
EU	RU	17	8450001	8500000	0.0044025590937062	131
EU	RU	17	8500001	8550000	0.0004591590443975	128
EU	RU	17	8550001	8600000	0.001038937667069	137
EU	RU	17	8600001	8650000	-0.0066317022339253	82
EU	RU	17	8650001	8700000	-0.0075012701248414	77
EU	RU	17	8700001	8750000	-0.0069745988994681	119
EU	RU	17	8750001	8800000	0.0052612210469349	120
EU	RU	17	8800001	8850000	0.0070480586599315	111
EU	RU	17	8850001	8900000	0.0070000908235768	113
EU	RU	17	8900001	8950000	-2.1900082428674774e-05	130
EU	RU	17	8950001	9000000	-0.001944039296791	113
EU	RU	17	9000001	9050000	-0.0009611867915228	115
EU	RU	17	9050001	9100000	-0.0098607245034862	100
EU	RU	17	9100001	9150000	0.0047319694800629	94
EU	RU	17	9150001	9200000	0.00503026326278	97
EU	RU	17	9200001	9250000	-0.0024091045739994	77
EU	RU	17	9250001	9300000	-0.0002583732717339	86
EU	RU	17	9300001	9350000	-0.0021861234883994	110
EU	RU	17	9350001	9400000	0.0079014122022278	104
EU	RU	17	9400001	9450000	-0.0087185914708858	103
EU	RU	17	9450001	9500000	0.0097256926085191	110
EU	RU	17	9500001	9550000	-0.0085491002160853	101
EU	RU	17	9550001	9600000	0.0059616878366684	95
EU	RU	17	9600001	9650000	-0.006936090979731	112
EU	RU	17	9650001	9700000	-0.0090974507667016	127
EU	RU	17	9700001	9750000	-0.0014167864388956	108
EU	RU	17	9750001	9800000	-0.0018573881762315	106
EU	RU	17	9800001	9850000	0.0025705040066653	87
EU	RU	17	9850001	9900000	0.0122347383541409	101
EU	RU	17	9900001	9950000	-0.0010531024125668	78
EU	RU	17	9950001	10000000	-0.0204357551690147	28
EU	RU	17	10000001	10050000	-0.0026534951507916	87
