pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
RU	9	23350001	23400000	0.3961215336997031	135	6271	15831	4824
EU	9	23350001	23400000	0.3978140235234655	135	75560	189938	3247
EU	9	23400001	23450000	0.4279362816462387	117	70841	165541	1886
RU	9	23400001	23450000	0.4151769427216344	117	5690	13705	4196
RU	9	23450001	23500000	0.3976015418659433	119	5570	14009	4198
EU	9	23450001	23500000	0.3953998264982353	119	66545	168298	1991
RU	9	23500001	23550000	0.3941750786033427	100	4764	12086	3214
EU	9	23500001	23550000	0.3877709524818188	100	54920	141630	1470
RU	9	23550001	23600000	0.3841593091448089	126	5961	15517	3761
EU	9	23550001	23600000	0.4082214036295122	126	72365	177269	3037
RU	9	23600001	23650000	0.3849664732067391	132	6832	17747	2449
EU	9	23600001	23650000	0.3917664606403983	132	73019	186384	2508
RU	9	23650001	23700000	0.389367366113373	107	4973	12772	3599
EU	9	23650001	23700000	0.404033205316018	107	61228	151542	1575
RU	9	23700001	23750000	0.3960247202271588	95	4742	11974	2561
EU	9	23700001	23750000	0.4094366982710541	95	55059	134475	1470
EU	9	23750001	23800000	0.4043713733075435	110	62718	155100	2310
RU	9	23750001	23800000	0.4108749905467745	110	5433	13223	3607
RU	9	23800001	23850000	0.4256342957130358	119	5838	13716	4491
EU	9	23800001	23850000	0.4165199181381181	119	70012	168088	2201
RU	9	23850001	23900000	0.4152483258928571	108	5953	14336	2188
EU	9	23850001	23900000	0.4101527462670817	108	62189	151624	2924
EU	9	23900001	23950000	0.4082885887249808	114	65623	160727	2407
RU	9	23900001	23950000	0.3765905201279857	114	5061	13439	4003
RU	9	23950001	24000000	0.4134432881733098	127	6317	15279	4152
EU	9	23950001	24000000	0.4101155034248108	127	73286	178696	3041
EU	9	24000001	24050000	0.399470100949123	127	71466	178902	2835
RU	9	24000001	24050000	0.3939393939393939	127	6266	15906	3525
RU	9	24050001	24100000	0.3946874161524014	120	5884	14908	3452
EU	9	24050001	24100000	0.4052686526438172	120	68321	168582	3138
RU	9	24100001	24150000	0.398708288482239	88	3704	9290	4174
EU	9	24100001	24150000	0.4189173963430337	88	52053	124256	1672
RU	9	24150001	24200000	0.4134521484375	70	3387	8192	2518
EU	9	24150001	24200000	0.4141880825767838	70	40969	98914	1256
RU	9	24200001	24250000	0.3916020458670186	104	4747	12122	3790
EU	9	24200001	24250000	0.4027238155383791	104	58668	145678	3146
RU	9	24250001	24300000	0.4114915519749356	138	7355	17874	3240
EU	9	24250001	24300000	0.4069049223157667	138	79119	194441	3037
RU	9	24300001	24350000	0.4239785666443402	98	5064	11944	3050
EU	9	24300001	24350000	0.4232786121105301	98	58117	137302	2936
EU	9	24350001	24400000	0.4061912161609552	104	59598	146724	2100
RU	9	24350001	24400000	0.3927003739229394	104	4831	12302	3610
RU	9	24400001	24450000	0.4077669902912621	30	1386	3399	1191
EU	9	24400001	24450000	0.4046462513199577	30	17244	42615	315
RU	9	24450001	24500000	0.4315484804630969	80	4473	10365	1875
EU	9	24450001	24500000	0.4219654202134248	80	47688	113014	1466
RU	9	24500001	24550000	0.4307474612951557	100	5175	12014	3286
EU	9	24500001	24550000	0.4198457547002168	100	59066	140685	2415
EU	9	24550001	24600000	0.3942167497994349	102	56509	143345	2617
RU	9	24550001	24600000	0.4040763506955678	102	4996	12364	3242
RU	9	24600001	24650000	0.3976078598889364	94	4654	11705	2677
EU	9	24600001	24650000	0.3844636419291204	94	50868	132309	2205
RU	9	24650001	24700000	0.4021941626992341	86	3886	9662	3496
EU	9	24650001	24700000	0.4262068965517241	86	51603	121075	1991
EU	9	24700001	24750000	0.413323086108447	112	65074	157441	2831
RU	9	24700001	24750000	0.3931153725243634	112	5002	12724	4412
EU	9	24750001	24800000	0.4517252802444993	67	42272	93579	2298
RU	9	24750001	24800000	0.4399190488236782	67	3478	7906	2345
EU	9	24800001	24850000	0.4041336888828305	84	47436	117377	2827
RU	9	24800001	24850000	0.3870359340877506	84	3899	10074	2778
EU	9	24850001	24900000	0.4119773931968968	101	58680	142435	2096
RU	9	24850001	24900000	0.4124700239808153	101	5504	13344	2109
EU	9	24900001	24950000	0.4335149269993462	82	49735	114725	2617
RU	9	24900001	24950000	0.4370956948472005	82	3919	8966	3580
EU	9	24950001	25000000	0.439042687058368	59	36286	82648	1781
RU	9	24950001	25000000	0.4209526823864535	59	2660	6319	2708
EU	9	25000001	25050000	0.4098384962817646	62	35933	87676	1046
RU	9	25000001	25050000	0.4161752316764954	62	2964	7122	2364
EU	9	25050001	25100000	0.4296833940448359	78	47419	110358	1260
RU	9	25050001	25100000	0.427898763978811	78	3635	8495	3439
RU	9	25100001	25150000	0.4512438714363537	55	2485	5507	2908
EU	9	25100001	25150000	0.4406297124434506	55	33895	76924	1781
RU	9	25150001	25200000	0.40234375	25	1133	2816	1009
EU	9	25150001	25200000	0.4295772632302012	25	15009	34939	836
EU	9	25200001	25250000	0.3954768404465454	32	17819	45057	735
RU	9	25200001	25250000	0.3815402704291593	32	1298	3402	1494
EU	9	25250001	25300000	0.427581332545677	68	40533	94796	2512
RU	9	25250001	25300000	0.4068996019460416	68	2760	6783	3621
EU	9	25300001	25350000	0.4225652219104043	41	24393	57726	945
RU	9	25300001	25350000	0.4263565891472868	41	2035	4773	1500
EU	9	25350001	25400000	0.4278698588090853	43	25789	60273	1260
RU	9	25350001	25400000	0.4214698950074995	43	1967	4667	1912
EU	9	25400001	25450000	0.4254049445865303	75	44411	104397	2928
RU	9	25400001	25450000	0.4351399642644431	75	3653	8395	3080
EU	9	25450001	25500000	0.4304198701273676	74	44675	103794	2100
RU	9	25450001	25500000	0.4363996735455287	74	3743	8577	2745
RU	9	25500001	25550000	0.446522655426765	35	1695	3796	1559
EU	9	25500001	25550000	0.4391941391941392	35	21582	49140	945
RU	9	25550001	25600000	0.4165707710011507	9	362	869	508
EU	9	25550001	25600000	0.3844242565416569	9	4951	12879	0
EU	9	25600001	25650000	0.4873312810798011	9	6174	12669	210
RU	9	25600001	25650000	0.4731509625126646	9	467	987	390
RU	9	25650001	25700000	0.3943502824858757	6	349	885	33
EU	9	25650001	25700000	0.3547635686000466	6	3046	8586	0
EU	9	25700001	25750000	0.4284988247252398	11	6745	15741	0
RU	9	25700001	25750000	0.4079035498995311	11	609	1493	190
EU	9	25750001	25800000	0.5014498006524103	4	2767	5518	206
RU	9	25750001	25800000	0.5185185185185185	4	210	405	207
EU	9	25800001	25850000	0.3081761006289308	2	882	2862	0
RU	9	25800001	25850000	0.3151515151515151	2	52	165	141
EU	9	25850001	25900000	0.3721258952129664	8	3949	10612	836
RU	9	25850001	25900000	0.4266467065868263	8	285	668	556
EU	10	1	50000	0.366977829638273	11	5661	15426	315
RU	10	1	50000	0.3018699910952805	11	339	1123	560
EU	10	50001	100000	0.3941299790356394	9	5076	12879	0
RU	10	50001	100000	0.3738229755178908	9	397	1062	315
RU	10	100001	150000	0.4132613723978411	35	1608	3891	1464
EU	10	100001	150000	0.4303306035790112	35	21282	49455	630
RU	10	150001	200000	0.3969026548672566	40	1794	4520	1600
EU	10	150001	200000	0.4221219361118485	40	23852	56505	735
RU	10	200001	250000	0.4397983392645314	28	1483	3372	912
EU	10	200001	250000	0.4426332603828642	28	17596	39753	315
RU	10	250001	300000	0.4217299578059071	45	1999	4740	2145
EU	10	250001	300000	0.4268947493466382	45	26952	63135	1260
RU	10	300001	350000	0.4109335798230556	67	3112	7573	2678
EU	10	300001	350000	0.4142331132554596	67	39150	94512	1365
RU	10	350001	400000	0.398858415703745	58	2865	7183	1691
EU	10	350001	400000	0.3806350065173016	58	30954	81322	1676
EU	10	400001	450000	0.4229945607948948	66	39506	93396	1050
RU	10	400001	450000	0.4371318822023047	66	3414	7810	2288
EU	10	450001	500000	0.4179716904547534	48	28318	67751	937
RU	10	450001	500000	0.4144635851952925	48	2430	5863	1481
RU	10	500001	550000	0.4497153700189753	72	3555	7905	3111
EU	10	500001	550000	0.4317296982958297	72	43802	101457	1575
RU	10	550001	600000	0.4061654948620876	48	2253	5547	1797
EU	10	550001	600000	0.4249056715010022	48	28829	67848	840
RU	10	600001	650000	0.4097359987791851	57	2685	6553	2168
EU	10	600001	650000	0.4060183057835844	57	32693	80521	1046
RU	10	650001	700000	0.4114571229374855	77	3541	8606	3175
EU	10	650001	700000	0.4218251317449714	77	45466	107784	2403
EU	10	700001	750000	0.4367397269404668	64	39314	90017	1567
RU	10	700001	750000	0.4219303423848878	64	2859	6776	3016
EU	10	750001	800000	0.4449170914630573	60	37967	85335	525
RU	10	750001	800000	0.4367767428732712	60	3095	7086	2094
RU	10	800001	850000	0.4094254753629114	86	4005	9782	3376
EU	10	800001	850000	0.4053840128622665	86	49167	121285	1781
RU	10	850001	900000	0.421040999005415	81	3810	9049	3344
EU	10	850001	900000	0.4143958643651976	81	47295	114130	1781
EU	10	900001	950000	0.3943144891226155	57	31792	80626	941
RU	10	900001	950000	0.4006918420294033	57	2780	6938	1783
EU	10	950001	1000000	0.3999426135432038	69	39028	97584	1155
RU	10	950001	1000000	0.3941643204504735	69	3080	7814	2743
EU	10	1000001	1050000	0.4105503634475597	85	49420	120375	1260
RU	10	1000001	1050000	0.4003003003003003	85	3999	9990	3015
EU	10	1050001	1100000	0.4053914708698534	77	44032	108616	1571
RU	10	1050001	1100000	0.4116498535632932	77	3795	9219	2562
EU	10	1100001	1150000	0.3920155213382068	98	53948	137617	2621
RU	10	1100001	1150000	0.3864198752845689	98	3904	10103	4891
EU	10	1150001	1200000	0.395296730315468	71	39872	100866	735
RU	10	1150001	1200000	0.392208413001912	71	3282	8368	2495
EU	10	1200001	1250000	0.390215991989701	84	46376	118847	1357
RU	10	1200001	1250000	0.3805860033726813	84	3611	9488	3364
EU	10	1250001	1300000	0.4047815632423663	97	55889	138072	735
RU	10	1250001	1300000	0.397111611987645	97	4757	11979	2862
EU	10	1300001	1350000	0.3801271149799671	98	52751	138772	1466
RU	10	1300001	1350000	0.3661513425549227	98	4500	12290	2704
RU	10	1350001	1400000	0.4173062452972159	77	2773	6645	5136
EU	10	1350001	1400000	0.4175852726125524	77	45004	107772	2415
RU	10	1400001	1450000	0.4014584154513204	49	2037	5074	2423
EU	10	1400001	1450000	0.4011623672672716	49	27541	68653	1466
RU	10	1450001	1500000	0.3566506306072032	78	2743	7691	4243
EU	10	1450001	1500000	0.3698526323478388	78	40507	109522	2096
RU	10	1500001	1550000	0.4022050716648291	92	3648	9070	5006
EU	10	1500001	1550000	0.3872393141486432	92	49076	126733	4919
EU	10	1550001	1600000	0.404183197288218	94	53180	131574	2940
RU	10	1550001	1600000	0.3964102002845573	94	3622	9137	5245
EU	10	1600001	1650000	0.415835525913235	59	33980	81715	2714
RU	10	1600001	1650000	0.3730670103092783	59	2316	6208	2819
RU	10	1650001	1700000	0.3916910947134337	90	3875	9893	3877
EU	10	1650001	1700000	0.3914021931882341	90	49220	125753	3037
EU	10	1700001	1750000	0.3780179572972583	89	47112	124629	2730
RU	10	1700001	1750000	0.368108566581849	89	3472	9432	4185
RU	10	1750001	1800000	0.385486577181208	80	2757	7152	5088
EU	10	1750001	1800000	0.3934690039869452	80	43522	110611	3869
RU	10	1800001	1850000	0.4188463334890238	87	3587	8564	4747
EU	10	1800001	1850000	0.4229792863935172	87	51153	120935	3562
EU	10	1850001	1900000	0.4076777112830244	83	47481	116467	2306
RU	10	1850001	1900000	0.4081674116212921	83	4018	9844	2855
RU	10	1900001	1950000	0.3900426478768774	97	4207	10786	4055
EU	10	1900001	1950000	0.4163958107620079	97	56497	135681	3126
RU	10	1950001	2000000	0.4188626907073509	75	3322	7931	3544
EU	10	1950001	2000000	0.4271509235333525	75	44633	104490	2835
RU	10	2000001	2050000	0.4091396519013445	102	4960	12123	3483
EU	10	2000001	2050000	0.4105557659135849	102	58551	142614	3348
RU	10	2050001	2100000	0.3952282157676348	98	4953	12532	2462
EU	10	2050001	2100000	0.4004781525001272	98	55111	137613	2625
RU	10	2100001	2150000	0.3977777777777778	97	4475	11250	3591
EU	10	2100001	2150000	0.4085233122518017	97	55551	135980	2827
RU	10	2150001	2200000	0.3948443083205717	73	3094	7836	3333
EU	10	2150001	2200000	0.3966454463533037	73	40935	103203	1260
RU	10	2200001	2250000	0.4107582808650424	81	3001	7306	5087
EU	10	2200001	2250000	0.4141159940953634	81	46569	112454	3457
EU	10	2250001	2300000	0.4166159242029373	89	51315	123171	4188
RU	10	2250001	2300000	0.3953017415957878	89	2928	7407	6210
RU	10	2300001	2350000	0.3849460985626283	143	5999	15584	6295
EU	10	2300001	2350000	0.4010871471155532	143	80059	199605	5028
RU	10	2350001	2400000	0.3732700979629917	114	4801	12862	4580
EU	10	2350001	2400000	0.3921776029295328	114	63401	161664	1470
RU	10	2400001	2450000	0.3866625879473845	108	5056	13076	3448
EU	10	2400001	2450000	0.4040593922742719	108	61474	152141	2407
EU	10	2450001	2500000	0.4135485015073594	84	48972	118419	1785
RU	10	2450001	2500000	0.4039905378998251	84	3928	9723	3129
EU	10	2500001	2550000	0.4154153645502511	85	49051	118077	3558
RU	10	2500001	2550000	0.4087076884358878	85	3248	7947	5058
RU	10	2550001	2600000	0.3861858190709046	93	3159	8180	6049
EU	10	2550001	2600000	0.4043231668050308	93	52112	128887	4196
RU	10	2600001	2650000	0.3630099228224917	100	3951	10884	4416
EU	10	2600001	2650000	0.3958209588459906	100	55977	141420	1680
RU	10	2650001	2700000	0.4023741807839743	70	3254	8087	2623
EU	10	2650001	2700000	0.4016125383080688	70	39052	97238	2932
EU	10	2700001	2750000	0.3973589999413111	61	33853	85195	2096
RU	10	2700001	2750000	0.3573189522342064	61	2319	6490	2843
EU	10	2750001	2800000	0.4288873766587274	63	37815	88170	1983
RU	10	2750001	2800000	0.4094768556559847	63	2990	7302	2337
EU	10	2800001	2850000	0.4084394983640143	71	41069	100551	1050
RU	10	2800001	2850000	0.3951195464629036	71	3206	8114	2749
EU	10	2850001	2900000	0.3909558829452181	88	48536	124147	1781
RU	10	2850001	2900000	0.3854442344045368	88	4078	10580	2884
RU	10	2900001	2950000	0.3785693683299683	67	2625	6934	3317
EU	10	2900001	2950000	0.3944081475787855	67	36945	93672	2205
RU	10	2950001	3000000	0.336866512090096	39	1017	3019	2948
EU	10	2950001	3000000	0.4192448099118699	39	22739	54238	1571
RU	10	3000001	3050000	0.4435707004514344	75	3046	6867	4608
EU	10	3000001	3050000	0.4186956645940258	75	43971	105019	2306
EU	10	3050001	3100000	0.4105551691013283	86	49577	120756	2310
RU	10	3050001	3100000	0.4164094923911887	86	3913	9397	3761
EU	10	3100001	3150000	0.4296126167508804	70	42087	97965	2205
RU	10	3100001	3150000	0.4416003976143141	70	3554	8048	2662
RU	10	3150001	3200000	0.3771650270195372	66	2722	7217	2881
EU	10	3150001	3200000	0.3925501432664756	66	36168	92136	2310
EU	10	3200001	3250000	0.4068319595272363	66	37313	91716	2730
RU	10	3200001	3250000	0.4270456503014642	66	2479	5805	4293
EU	10	3250001	3300000	0.4088027169398677	68	38880	95107	2201
RU	10	3250001	3300000	0.3712450406196864	68	1965	5293	5111
RU	10	3300001	3350000	0.4211656880996706	78	2941	6983	4951
EU	10	3300001	3350000	0.4276723773071049	78	46482	108686	2932
EU	10	3350001	3400000	0.4362670071297272	94	56723	130019	4495
RU	10	3350001	3400000	0.4123897806918381	94	3648	8846	5536
RU	10	3400001	3450000	0.4017763234778544	92	3438	8557	5519
EU	10	3400001	3450000	0.4206752501792561	92	53976	128308	3344
RU	10	3450001	3500000	0.3633520950594121	62	2324	6396	3090
EU	10	3450001	3500000	0.3813194468235751	62	33391	87567	1155
RU	10	3500001	3550000	0.3861546782044348	60	2142	5547	3633
EU	10	3500001	3550000	0.4167321662498511	60	34993	83970	1890
RU	10	3550001	3600000	0.4009225832330525	53	1999	4986	3123
EU	10	3550001	3600000	0.3944611484892202	53	29256	74167	1676
RU	10	3600001	3650000	0.4037624378109453	59	2597	6432	2595
EU	10	3600001	3650000	0.407908252667706	59	33754	82749	1680
EU	10	3650001	3700000	0.3833470895727705	72	39014	101772	1260
RU	10	3650001	3700000	0.3959134351312754	72	3604	9103	1913
EU	10	3700001	3750000	0.4177053430873229	77	45108	107990	2197
RU	10	3700001	3750000	0.4053896406906206	77	3475	8572	3209
EU	10	3750001	3800000	0.3716820274507433	82	43030	115771	1571
RU	10	3750001	3800000	0.3700995973723246	82	3493	9438	3108
EU	10	3800001	3850000	0.4205737966209754	111	65967	156850	1991
RU	10	3800001	3850000	0.4203586929817378	111	5133	12211	4772
RU	10	3850001	3900000	0.423302840635532	85	4396	10385	2620
EU	10	3850001	3900000	0.4062640304637744	85	48863	120274	1361
RU	10	3900001	3950000	0.3675509800039596	81	3713	10102	2291
EU	10	3900001	3950000	0.3846356986294135	81	43695	113601	2310
EU	10	3950001	4000000	0.4255247480920438	74	44215	103907	1987
RU	10	3950001	4000000	0.4438224189558651	74	3409	7681	3641
RU	10	4000001	4050000	0.382700812506428	79	3721	9723	2364
EU	10	4000001	4050000	0.3902890235401362	79	43671	111894	1155
EU	10	4050001	4100000	0.4212212677037381	61	36284	86140	1151
RU	10	4050001	4100000	0.4108975285445874	61	2843	6919	2414
EU	10	4100001	4150000	0.4106659227487766	61	35330	86031	1260
RU	10	4100001	4150000	0.4173836954936561	61	2862	6857	2476
EU	10	4150001	4200000	0.4281750129065565	33	19905	46488	735
RU	10	4150001	4200000	0.4434131736526946	33	1481	3340	1709
EU	10	4200001	4250000	0.4086940179836354	49	28271	69174	945
RU	10	4200001	4250000	0.4217269217269217	49	2403	5698	1799
RU	10	4250001	4300000	0.4211647727272727	59	2965	7040	1987
EU	10	4250001	4300000	0.4220765184811585	59	35148	83274	1155
EU	10	4300001	4350000	0.4250771842282146	62	37312	87777	945
RU	10	4300001	4350000	0.4225712198685171	62	3471	8214	1272
RU	10	4350001	4400000	0.3964418800336579	69	3298	8319	2238
EU	10	4350001	4400000	0.3815686997868503	69	37235	97584	1155
RU	10	4400001	4450000	0.3963287442636629	59	2850	7191	1836
EU	10	4400001	4450000	0.379707213714726	59	31540	83064	1365
RU	10	4450001	4500000	0.4266237455027457	51	2253	5281	2522
EU	10	4450001	4500000	0.4227953990937609	51	30325	71725	1256
RU	10	4500001	4550000	0.4150511372309571	54	2719	6551	1711
EU	10	4500001	4550000	0.4268329229045329	54	32759	76749	525
RU	10	4550001	4600000	0.3655569074217454	72	3305	9041	1975
EU	10	4550001	4600000	0.3805347318932907	72	38528	101247	1785
RU	10	4600001	4650000	0.4035812672176309	41	2051	5082	1191
EU	10	4600001	4650000	0.4154713995803666	41	24158	58146	525
RU	10	4650001	4700000	0.4174992863260063	60	2925	7006	2174
EU	10	4650001	4700000	0.3976564800094211	60	33767	84915	945
RU	10	4700001	4750000	0.4068012076910853	50	2560	6293	1357
EU	10	4700001	4750000	0.4313997228271629	50	30506	70714	836
RU	10	4750001	4800000	0.3934803192208846	60	2909	7393	1787
EU	10	4750001	4800000	0.4084424006602995	60	34640	84810	1050
RU	10	4800001	4850000	0.435361216730038	38	2061	4734	1080
EU	10	4800001	4850000	0.4249357278931696	38	22975	54067	311
RU	10	4850001	4900000	0.3909194097616345	36	1722	4405	1103
EU	10	4850001	4900000	0.4056079571295802	36	20512	50571	945
EU	10	4900001	4950000	0.4393297106603317	50	30884	70298	1252
RU	10	4900001	4950000	0.4239406365944151	50	2171	5121	2529
EU	10	4950001	5000000	0.3915610763467306	68	37732	96363	945
RU	10	4950001	5000000	0.3626126126126126	68	2898	7992	2412
RU	10	5000001	5050000	0.357568688439606	66	2759	7716	2382
EU	10	5000001	5050000	0.3858727004679187	66	36120	93606	840
RU	10	5050001	5100000	0.3976887826260211	41	1996	5019	1254
EU	10	5050001	5100000	0.4036762290121215	41	23345	57831	840
RU	10	5100001	5150000	0.4288226774260293	78	4145	9666	2268
EU	10	5100001	5150000	0.4286955813258738	78	47355	110463	1155
RU	10	5150001	5200000	0.3400052673163023	66	2582	7594	2504
EU	10	5150001	5200000	0.3594190074350646	66	33307	92669	1777
RU	10	5200001	5250000	0.4148884183091709	54	2547	6139	2123
EU	10	5200001	5250000	0.4398657491998082	54	33944	77169	105
EU	10	5250001	5300000	0.4434408817970461	42	26512	59787	315
RU	10	5250001	5300000	0.4465496609493418	42	2239	5014	1412
EU	10	5300001	5350000	0.4231192660550458	75	44967	106275	1050
